zip,n_registrations,pct_destroyed,pct_sba_approved,pct_flood_damage,pct_foundation_damage,pct_roof_damage,pct_flood_insured,mean_water_depth_m,median_water_depth_m,mean_flood_damage_amt,mean_ihp_amount,total_ihp_amount
77547,92,0.0,0.03260869565217391,0.2717391304347826,0.03260869565217391,0.10869565217391304,0.13043478260869565,0.06267173913043478,0.0,2221.381413043478,1885.5980434782607,173475.02
77550,165,0.0,0.04242424242424243,0.06666666666666667,0.012121212121212121,0.048484848484848485,0.696969696969697,0.016625454545454544,0.0,249.4960606060606,336.04157575757574,55446.86
77551,128,0.0,0.046875,0.109375,0.0,0.046875,0.8203125,0.041275,0.0,379.156171875,370.037109375,47364.75
77554,80,0.0,0.0625,0.05,0.0125,0.025,0.8375,0.0212725,0.0,92.573125,118.15,9452.0
77560,39,0.0,0.10256410256410256,0.6666666666666666,0.02564102564102564,0.0,0.1794871794871795,0.30154358974358975,0.127,12161.57641025641,6684.6041025641025,260699.56
77562,111,0.009009009009009009,0.02702702702702703,0.42342342342342343,0.02702702702702703,0.07207207207207207,0.32432432432432434,0.26383963963963963,0.0,4280.1114414414415,2732.0294594594598,303255.27
77563,212,0.0,0.08018867924528301,0.5330188679245284,0.03773584905660377,0.02358490566037736,0.4481132075471698,0.20092358490566037,0.07619999999999999,5985.426367924528,4016.244245283019,851443.78
77564,31,0.0,0.06451612903225806,0.45161290322580644,0.0,0.06451612903225806,0.0967741935483871,0.11225161290322579,0.0254,4437.596774193548,3815.1496774193547,118269.64
77565,114,0.0,0.08771929824561403,0.4473684210526316,0.008771929824561403,0.02631578947368421,0.6929824561403509,0.18069649122807016,0.0,2258.166842105263,835.391052631579,95234.58
77566,379,0.0,0.044854881266490766,0.22163588390501318,0.002638522427440633,0.002638522427440633,0.49868073878627966,0.11198786279683376,0.0,4905.6837994722955,1830.3401846965698,693698.9299999999
77568,361,0.0,0.07479224376731301,0.4376731301939058,0.04155124653739612,0.055401662049861494,0.2548476454293629,0.06768642659279778,0.0,3011.708199445983,2567.5637950138503,926890.53
77571,430,0.0,0.03953488372093023,0.32325581395348835,0.030232558139534883,0.09534883720930233,0.4627906976744186,0.05635255813953489,0.0,3054.8403488372096,1526.8926279069767,656563.83
77573,1177,0.0008496176720475786,0.10110450297366186,0.4290569243840272,0.0076465590484282074,0.027187765505522515,0.4358538657604078,0.11543296516567544,0.0,5901.122438402719,3234.5007306711977,3807007.36
77575,204,0.0,0.07352941176470588,0.36764705882352944,0.05392156862745098,0.0784313725490196,0.18137254901960784,0.13945098039215686,0.0,2599.0576960784315,1715.6698529411763,349996.64999999997
77577,32,0.0,0.21875,0.6875,0.125,0.03125,0.4375,0.5627687499999999,0.5714999999999999,15078.5953125,6010.15,192324.8
77578,241,0.0,0.07053941908713693,0.2157676348547718,0.024896265560165973,0.04979253112033195,0.2946058091286307,0.07988879668049792,0.0,2486.863692946058,1287.341161825726,310249.22
77581,640,0.0,0.09375,0.4359375,0.01875,0.0296875,0.4515625,0.17779999999999999,0.0,7242.7858125,3140.427765625,2009873.77
77583,514,0.0,0.033073929961089495,0.19455252918287938,0.027237354085603113,0.04085603112840467,0.23735408560311283,0.07689182879377432,0.0,2119.8456031128403,1463.2717315175098,752121.67
77584,848,0.0,0.04481132075471698,0.16273584905660377,0.00589622641509434,0.054245283018867926,0.3761792452830189,0.028814622641509434,0.0,1626.5907311320755,841.6865094339623,713750.16
77586,176,0.005681818181818182,0.07386363636363637,0.2784090909090909,0.011363636363636364,0.017045454545454544,0.8068181818181818,0.050655681818181815,0.0,2585.8685795454544,1009.2614204545455,177630.01
77587,277,0.0,0.08303249097472924,0.7364620938628159,0.05054151624548736,0.09025270758122744,0.34657039711191334,0.1927465703971119,0.127,7336.144657039711,4675.669747292419,1295160.52
77590,278,0.0,0.02158273381294964,0.09712230215827339,0.02158273381294964,0.046762589928057555,0.381294964028777,0.011603597122302156,0.0,522.501618705036,467.4651438848921,129955.31
77591,376,0.0,0.0851063829787234,0.43882978723404253,0.0,0.026595744680851064,0.2898936170212766,0.07599734042553191,0.0,4364.630877659574,3336.8463829787233,1254654.24
77598,190,0.0,0.07368421052631578,0.34210526315789475,0.005263157894736842,0.031578947368421054,0.531578947368421,0.09946105263157895,0.0,2619.2974210526318,1900.5627894736842,361106.93
77611,366,0.0,0.05737704918032787,0.4371584699453552,0.01092896174863388,0.03278688524590164,0.7923497267759563,0.1181863387978142,0.0,5751.464863387979,1557.122650273224,569906.89
77612,175,0.0,0.011428571428571429,0.2057142857142857,0.08,0.04,0.12571428571428572,0.06052457142857142,0.0,1890.5099428571427,1120.6613714285713,196115.74
77613,36,0.0,0.027777777777777776,0.3055555555555556,0.027777777777777776,0.1111111111111111,0.19444444444444445,0.03951111111111111,0.0,1593.836111111111,1043.5130555555556,37566.47
77619,545,0.0,0.09541284403669725,0.48807339449541287,0.01834862385321101,0.03486238532110092,0.43853211009174314,0.17971082568807337,0.0254,6878.711137614679,3612.9863302752296,1969077.55
77622,88,0.0,0.17045454545454544,0.7840909090909091,0.06818181818181818,0.045454545454545456,0.3409090909090909,0.3665681818181818,0.2794,13057.448181818181,7409.958409090908,652076.34
77625,208,0.0,0.057692307692307696,0.25,0.052884615384615384,0.052884615384615384,0.11057692307692307,0.1681528846153846,0.0,4308.902211538461,2673.6535576923075,556119.94
77627,534,0.0,0.08614232209737828,0.3782771535580524,0.028089887640449437,0.03745318352059925,0.3838951310861423,0.0824310861423221,0.0,3940.809400749064,2073.2652621722846,1107123.65
77629,26,0.0,0.11538461538461539,0.6538461538461539,0.19230769230769232,0.0,0.07692307692307693,0.26376923076923076,0.1397,7698.9792307692305,6427.639999999999,167118.63999999998
77630,1088,0.0,0.09191176470588236,0.46691176470588236,0.03308823529411765,0.0625,0.4273897058823529,0.18393988970588235,0.0,7053.581305147059,3814.9139613970588,4150626.39
77632,1298,0.0,0.14098613251155623,0.5508474576271186,0.04468412942989214,0.03852080123266564,0.31432973805855163,0.2577571648690293,0.1016,9633.326610169492,5656.97373651772,7342751.91
77640,690,0.0,0.1144927536231884,0.6115942028985507,0.030434782608695653,0.03768115942028986,0.4246376811594203,0.2564663768115942,0.15239999999999998,9566.163231884058,6239.030594202899,4304931.11
77642,1283,0.0,0.07170693686671863,0.6289945440374123,0.02338269680436477,0.042868277474668745,0.47388932190179267,0.24479423226812155,0.17779999999999999,9540.374489477786,5636.887178487919,7232126.25
77650,28,0.0,0.0,0.0,0.03571428571428571,0.0,0.75,0.0027214285714285713,0.0,0.0,53.57142857142857,1500.0
77651,262,0.0,0.06870229007633588,0.2595419847328244,0.015267175572519083,0.03435114503816794,0.4389312977099237,0.04857022900763358,0.0,2540.4229770992365,1172.9805725190838,307320.91
77656,386,0.0,0.025906735751295335,0.13989637305699482,0.015544041450777202,0.05958549222797927,0.10880829015544041,0.07225181347150259,0.0,2012.2692227979276,1349.9892227979276,521095.84
77657,559,0.0017889087656529517,0.11270125223613596,0.3559928443649374,0.016100178890876567,0.04114490161001789,0.2039355992844365,0.41553309481216455,0.0,12021.38305903399,6047.848354203936,3380747.23
77659,312,0.0,0.17307692307692307,0.782051282051282,0.035256410256410256,0.035256410256410256,0.46474358974358976,0.725202564102564,0.7111999999999999,21793.026474358972,8557.438493589743,2669920.81
77660,25,0.0,0.0,0.28,0.0,0.08,0.08,0.04063999999999999,0.0,1425.6596,508.5248,12713.12
77662,1346,0.0029717682020802376,0.13818722139673106,0.5364041604754829,0.03789004457652303,0.02674591381872214,0.22956909361069835,0.35407147102526004,0.08889999999999999,11331.64794947994,7183.262065378901,9668670.74
77663,41,0.0,0.04878048780487805,0.24390243902439024,0.024390243902439025,0.04878048780487805,0.3170731707317073,0.15673658536585366,0.0,6222.487560975609,2385.964146341463,97824.53
77664,28,0.0,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.019957142857142857,0.0,41.870357142857145,62.69535714285714,1755.47
77665,177,0.0,0.12429378531073447,0.5819209039548022,0.03954802259887006,0.062146892655367235,0.2711864406779661,0.1918632768361582,0.07619999999999999,7328.118474576271,4185.2629943502825,740791.55
77701,272,0.0,0.051470588235294115,0.22794117647058823,0.01838235294117647,0.05514705882352941,0.13602941176470587,0.03950073529411764,0.0,1647.7077205882354,1715.9539338235295,466739.47000000003
77702,53,0.0,0.07547169811320754,0.09433962264150944,0.03773584905660377,0.03773584905660377,0.2641509433962264,0.011501886792452828,0.0,121.70245283018869,255.46264150943398,13539.52
77703,293,0.006825938566552901,0.03754266211604096,0.13993174061433447,0.017064846416382253,0.05802047781569966,0.16723549488054607,0.04941296928327645,0.0,2521.071672354949,1321.6687030716723,387248.93
77705,746,0.0,0.0777479892761394,0.3579088471849866,0.02546916890080429,0.04155495978552279,0.34584450402144773,0.12717024128686327,0.0,4633.0723458445045,2403.5087399463805,1793017.52
77706,636,0.0,0.031446540880503145,0.04874213836477988,0.0047169811320754715,0.025157232704402517,0.3333333333333333,0.005351572327044025,0.0,296.18591194968553,380.93809748427674,242276.63
77707,552,0.0,0.04891304347826087,0.14673913043478262,0.009057971014492754,0.04528985507246377,0.2463768115942029,0.018267753623188405,0.0,866.2027717391304,773.1222101449275,426763.46
77708,460,0.0,0.0782608695652174,0.2565217391304348,0.008695652173913044,0.02826086956521739,0.24347826086956523,0.17437652173913043,0.0,5587.408043478261,4329.712,1991667.52
77713,680,0.0,0.13529411764705881,0.4602941176470588,0.013235294117647059,0.029411764705882353,0.3735294117647059,0.572209705882353,0.0,15508.232999999998,6710.155000000001,4562905.4
77901,1019,0.0,0.042198233562315994,0.010794896957801767,0.02649656526005888,0.15996074582924436,0.1099116781157998,0.001744847890088322,0.0,35.842865554465156,194.8614916584887,198563.86
77904,784,0.0,0.05357142857142857,0.0012755102040816326,0.02040816326530612,0.10076530612244898,0.09311224489795919,6.479591836734694e-05,0.0,0.40057397959183677,84.50653061224489,66253.12
77905,508,0.0,0.06496062992125984,0.027559055118110236,0.07874015748031496,0.25196850393700787,0.07283464566929133,0.0072,0.0,136.194468503937,317.45606299212596,161267.68
77951,62,0.0,0.016129032258064516,0.016129032258064516,0.11290322580645161,0.2903225806451613,0.016129032258064516,0.00040967741935483867,0.0,1.1922580645161291,137.4758064516129,8523.5
77954,119,0.0,0.05042016806722689,0.07563025210084033,0.04201680672268908,0.18487394957983194,0.12605042016806722,0.02497310924369748,0.0,185.77495798319325,154.22084033613444,18352.28
77957,213,0.0,0.023474178403755867,0.028169014084507043,0.028169014084507043,0.11737089201877934,0.19718309859154928,0.011686384976525821,0.0,139.85967136150234,306.19910798122066,65220.409999999996
77962,43,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.0011813953488372094,0.0,0.0,69.76744186046511,3000.0
77963,129,0.0,0.06976744186046512,0.007751937984496124,0.05426356589147287,0.3023255813953488,0.046511627906976744,0.0005906976744186046,0.0,1.9689922480620154,96.59906976744186,12461.28
77968,69,0.0,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.11594202898550725,0.08695652173913043,0.002208695652173913,0.0,179.708115942029,155.20101449275364,10708.87
77971,21,0.0,0.047619047619047616,0.0,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,23.80952380952381,500.0
77977,27,0.0,0.07407407407407407,0.0,0.037037037037037035,0.48148148148148145,0.07407407407407407,0.0,0.0,0.0,203.70333333333332,5499.99
77979,606,0.0,0.037953795379537955,0.024752475247524754,0.0297029702970297,0.18646864686468648,0.23927392739273928,0.0063709570957095705,0.0,91.7189603960396,361.86633663366337,219291.0
77982,38,0.0,0.07894736842105263,0.02631578947368421,0.0,0.18421052631578946,0.6052631578947368,0.0013368421052631578,0.0,0.8421052631578947,39.473684210526315,1500.0
77983,80,0.0,0.075,0.0375,0.0125,0.275,0.35,0.008889999999999999,0.0,225.707125,388.32662500000004,31066.13
77990,28,0.0,0.0,0.14285714285714285,0.03571428571428571,0.32142857142857145,0.35714285714285715,0.07982857142857143,0.0,196.18535714285713,456.2371428571428,12774.64
77995,27,0.0,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,88.96481481481482,2402.05
78102,166,0.0,0.04819277108433735,0.0,0.018072289156626505,0.1686746987951807,0.0963855421686747,0.0006120481927710843,0.0,0.0,79.91289156626506,13265.54
78336,712,0.009831460674157303,0.06882022471910113,0.05196629213483146,0.06741573033707865,0.2542134831460674,0.29634831460674155,0.014697752808988765,0.0,344.70566011235957,726.5641011235955,517313.64
78340,34,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.38235294117647056,0.35294117647058826,0.010458823529411763,0.0,127.58529411764705,1080.3067647058824,36730.43
78343,25,0.0,0.0,0.04,0.0,0.0,0.16,0.004064,0.0,44.272,70.266,1756.65
78358,90,0.022222222222222223,0.14444444444444443,0.0,0.044444444444444446,0.26666666666666666,0.35555555555555557,0.0,0.0,0.0,1051.7942222222223,94661.48
78359,39,0.0,0.1282051282051282,0.0,0.0,0.20512820512820512,0.1794871794871795,0.0,0.0,0.0,153.21333333333334,5975.32
78362,505,0.0019801980198019802,0.10297029702970296,0.013861386138613862,0.027722772277227723,0.20594059405940593,0.3306930693069307,0.00834930693069307,0.0,17.15356435643564,290.5819801980198,146743.9
78363,42,0.0,0.047619047619047616,0.023809523809523808,0.0,0.07142857142857142,0.19047619047619047,0.0030238095238095237,0.0,2.380952380952381,133.33333333333334,5600.0
78368,50,0.0,0.04,0.0,0.0,0.06,0.1,0.0,0.0,0.0,120.0,6000.0
78370,66,0.0,0.06060606060606061,0.015151515151515152,0.015151515151515152,0.19696969696969696,0.16666666666666666,0.0007696969696969697,0.0,3.0254545454545454,121.21196969696969,7999.99
78373,539,0.02040816326530612,0.07606679035250463,0.3580705009276438,0.022263450834879406,0.19666048237476808,0.7569573283858998,0.21945788497217067,0.0,3438.1664192949906,1471.0688682745827,792906.12
78374,596,0.0,0.08389261744966443,0.0016778523489932886,0.03355704697986577,0.08892617449664429,0.28187919463087246,0.00012785234899328858,0.0,0.6530872483221477,166.46104026845637,99210.78
78377,177,0.0,0.03389830508474576,0.005649717514124294,0.02824858757062147,0.3615819209039548,0.15254237288135594,0.002152542372881356,0.0,23.895706214689266,530.6340677966102,93922.23000000001
78380,145,0.0,0.06206896551724138,0.006896551724137931,0.034482758620689655,0.10344827586206896,0.4068965517241379,0.0005255172413793103,0.0,8.504896551724139,103.16000000000001,14958.2
78382,1855,0.01078167115902965,0.08086253369272237,0.06307277628032346,0.04743935309973046,0.2587601078167116,0.5681940700808625,0.02511245283018868,0.0,586.1159568733154,673.4719892183289,1249290.54
78387,137,0.0,0.051094890510948905,0.0,0.029197080291970802,0.15328467153284672,0.24087591240875914,0.0,0.0,0.0,90.56065693430656,12406.81
78390,142,0.0,0.14788732394366197,0.014084507042253521,0.06338028169014084,0.23943661971830985,0.14084507042253522,0.002504225352112676,0.0,22.614859154929576,210.49338028169015,29890.06
78393,122,0.0,0.05737704918032787,0.00819672131147541,0.07377049180327869,0.3524590163934426,0.13114754098360656,0.006454098360655738,0.0,0.9337704918032788,511.27450819672134,62375.490000000005
78404,214,0.0,0.07476635514018691,0.004672897196261682,0.014018691588785047,0.11682242990654206,0.17757009345794392,0.002967289719626168,0.0,0.3364485981308411,117.10214953271029,25059.86
78405,127,0.0,0.05511811023622047,0.0,0.0,0.14960629921259844,0.1889763779527559,0.0015999999999999999,0.0,0.0,123.23259842519685,15650.54
78407,33,0.0,0.06060606060606061,0.0,0.0,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0,252.42000000000002,8329.86
78408,146,0.0,0.0547945205479452,0.00684931506849315,0.0273972602739726,0.11643835616438356,0.15753424657534246,0.0008698630136986301,0.0,0.14027397260273972,154.98479452054795,22627.78
78409,27,0.0,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.0009407407407407407,0.0,0.0,55.55555555555556,1500.0
78410,291,0.0,0.054982817869415807,0.006872852233676976,0.006872852233676976,0.048109965635738834,0.18900343642611683,0.00026185567010309277,0.0,1.829553264604811,79.40628865979382,23107.23
78411,497,0.0,0.060362173038229376,0.002012072434607646,0.004024144869215292,0.0925553319919517,0.23138832997987926,0.0005110663983903421,0.0,0.6414084507042253,104.57700201207244,51974.770000000004
78412,555,0.0,0.08648648648648649,0.007207207207207207,0.007207207207207207,0.0918918918918919,0.2756756756756757,0.00036612612612612613,0.0,1.011963963963964,133.87120720720722,74298.52
78413,611,0.0,0.07692307692307693,0.0032733224222585926,0.011456628477905073,0.049099836333878884,0.23076923076923078,0.00037414075286415705,0.0,2.10152209492635,73.2130278232406,44733.16
78414,736,0.0,0.06114130434782609,0.001358695652173913,0.004076086956521739,0.03940217391304348,0.2717391304347826,0.00041413043478260865,0.0,0.17391304347826086,65.72792119565217,48375.75
78415,799,0.0,0.07884856070087609,0.0050062578222778474,0.011264080100125156,0.07884856070087609,0.16020025031289112,0.000667584480600751,0.0,6.525694618272841,116.73680851063831,93272.71
78416,228,0.0,0.06140350877192982,0.0043859649122807015,0.03070175438596491,0.11842105263157894,0.13596491228070176,0.002785087719298245,0.0,0.8942982456140351,134.895,30756.06
78417,92,0.0,0.08695652173913043,0.021739130434782608,0.010869565217391304,0.09782608695652174,0.17391304347826086,0.0005521739130434783,0.0,21.50282608695652,62.56478260869565,5755.96
78418,610,0.001639344262295082,0.05901639344262295,0.001639344262295082,0.013114754098360656,0.09508196721311475,0.5377049180327869,0.0007495081967213115,0.0,0.3881967213114754,109.61496721311477,66865.13
78602,30,0.0,0.03333333333333333,0.1,0.03333333333333333,0.26666666666666666,0.13333333333333333,0.0050799999999999994,0.0,108.368,158.368,4751.04
78629,30,0.0,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,16.666666666666668,500.0
78934,39,0.0,0.0,0.41025641025641024,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.1504461538461538,0.0,3700.6869230769234,2038.46,79499.94
78945,66,0.030303030303030304,0.045454545454545456,0.5909090909090909,0.030303030303030304,0.030303030303030304,0.22727272727272727,0.8339666666666666,0.36829999999999996,19159.90742424242,10247.820151515152,676356.13
78957,34,0.0,0.08823529411764706,0.3235294117647059,0.029411764705882353,0.058823529411764705,0.20588235294117646,0.09861176470588234,0.0,2731.359411764706,738.4129411764707,25106.04
